author,content
情感动物Lea,又是这种题有标准答案的好吗你们的问题信任不足导致缺乏沟通缺乏沟通又导致无法设定共同目标而共同目标的缺失就造成了你们各自关心的点不同而这个问题的答案就是反推从目标初步设定到目标共同认可再到信任关系的缔结这样的做法才能脱离酒肉情侣的范畴酒香也怕巷子深你努力工作你觉得自己累很正常她也知道你在上班再加班然而她知道你努力背后的意义和价值吗对于她最直观的感受是你陪伴她关心她的时间变少了而你的努力换来的只是你的收入增加职业上升也许你想得到她以前给她买几十块的包现在买上千的包但这些都是流于表面的东西当你的努力真正和你们俩的未来绑定到一起比如订婚计划结婚计划买房计划等她才会有理解你体谅你的基础而想要达成这个基础条件你们需要最基础的各自努力她努力没有我不知道但毫无疑问你是在努力所以你可以带这个头你现在要做的就是把你的努力量化成初步的共同目标再在双方情绪稳定时用都能接受的方式去和她沟通目标修正目标当你们就此事达成互相认可过后你的努力不再是你的努力将会是共同的努力且她也会在目标里给你支持另一方面你的努力也不再是你的独角戏你不会觉得光是你自己努力她却啥都不做不理解不体谅你这个时候你们才是共荣共存的整体
miracle7景,你要和她多沟通好好交流
乖乖听话0904,她说到底就是太闲了想的事儿就多了你让她多找点儿事儿做你让她去看看你工作的压力多忙碌如她还爱着你就知道心疼你了
韩先生,就是这种社会现象导致了一批人他她们觉得反正都是花钱养着另一半那还不如直接包养这种交易模式来的好对方不会因为你不陪她而说这说那影响你的心情反而有些还会对你百依百顺真的现在连我也觉得这种模式也不错
勤奋的哇咔,相信大家都会认为女生有些无理取闹不懂事我们每个人都有自己的立场角度更希望相对客观的看待这个事情女方诉求情感需求大于物质需求可能她并不缺少收入可能她并不希望大富大贵可能她只是需要一个稳定的感情状态女生其实很简单更希望有人陪伴关心她并不会更在意你的收入多少只要你在她身边会心满意足男方诉求更希望努力工作多赚些钱为女朋友有一个更好的生活状态给她更好的生活条件工作很辛苦其实更希望获得女生的一些理解这样也会更有继续努力的动力双方的诉求都对的更重要的是好好沟通下的男方这边工作也要努力但是不能忽视女生的需求可以抽出一些时间多关心关心她并且把自己的想法和未来的计划告诉女生关键是让女生知道你非常爱她这么努力的工作都是为了给她生活的幸福相信女生如果真心喜欢你的话一定会支持你的朋友相信你事业一定会越来越成功爱情越来越美满加油
匿名用户,你没错是她配不上你的努力和高瞻远瞩等你将来事业有成有的是比她更优秀的女人想尽办法来哄你至于这个嘛能学会乖乖听话就暂时留用反正也什么都不必付出不听话就踢掉千万不能让不懂事的女人耽误你的宏图大志呵呵揣着明白装糊涂忽悠谁呢她和你分手你就不工作了既然有没有她你都会工作哪儿来的脸说你努力是为了她如果你老板让你不要闹努力工作薪水就先别拿了他可以口头许诺将来会付你一笔巨款你会同意忙能比他们还忙零付出占有别人的时间和机会成本这笔买卖你稳赚不赔就看对方是不是足够傻
OHCE,你有错我就是那个在后方也需要前头关心的人互为伴侣的人你累了却从不依赖女生那么女朋友于你而言时什么毫无意义的存在别说什么你为了你们的未来在努力你的现在都没有女朋友怎么可能一起走到未来而且你根本没有用心去了解过女生的想法女生并不是需要你哄她你没有搞清楚他这样的行为背后的逻辑为什么她会这样子你可以理解为她感觉不到你的存在她感到迷茫和不安所以才急切地希望要求你哄她来强烈的证明你俩关系的存在但凡你真的让女友融入了你的生活你的世界两人之间的紧密联系足够给她安全感她不会需要你哄的她需要的不是你哄她而是你们两个之间的强有力的牵绊和参与感女朋友有表达说需要你哄他就是是有这个心理需求她已经表达出来了你为什么不好好表达下你自己的想法什么事情都是想着你自己怎么想怎么想她对与你来说算什么不要给我口头上说你很爱他你们有未来请用行动证明她对于你的重要性如果是你们的未来那么她有话语权有知情权和选择权而且你的工作很累很忙有多忙有多累吃口饭的间隙的一句简单问候多讲几句话的时间没有吗如果你一天到晚都时不时和她保持同步她不会需要你哄的请你好好和她谈谈并且把她放在心上不然真的放手把她很累的
匿名用户,没有任何工作可以让你忙到没有时间去做基础的感情沟通别感动自己了只是逃避而已我年轻的气候也这样后来想通了其实我只是在找理由逃避而已当成熟后把生活认真来过其实哄哄老婆关心关心父母体谅体谅朋友才是最有意思的最值得的但当我明白这些的时候已经需要很多时间去弥补曾经的缺失
平林淡如画,男人为了女朋友的将来努力工作难道没有女朋友你就不努力工作了你就不为你自己和你父母的将来努力工作了没有女朋友的时候你恐怕为了交一个女朋友更加努力工作吧所以你为了谁努力工作我想不出合适的形容词借花献佛这个词无法体现你的鸡贼心理男人嘴里的努力工作理由什么为了我们的将来养家糊口简直笑死个人就像你跟你的老师说我为了你能有一个学生而努力吃饭一样脑子清楚的谁会领情男性在男拳社会最大的特权就是他的社会价值和社会对他家庭角色的期待是统一的他努力得到高位高薪绝不和他作为好爸爸的角色冲突但女性就是完全冲突的女企业家必会被问平衡家庭女人努力工作忽视家庭不是好妻子好妈妈而男人努力工作有上进心重视家庭责任连婚还没结呢就学会这一套了这要是结了婚估计连上个厕所洗个澡都是为了老婆吧还有当初努力高考上大学那也是为了老婆上大学怎么是为了自己呢我像条狗一样辛辛苦苦上班挣钱还不是为了养家糊口给老婆花正常人你老婆难道不上班吗你老婆还生养孩子呢再说一遍孩子不是为男人生的正常人那为什么男人的钱就是为女人赚的呢男拳的本质就是左右互搏这都是小场面习惯了
楚狂人,有错而且是大错特错这位朋友不要觉得女朋友和你在一起是为了和你一起拼搏的如果为了未来拼搏她可以和任何人在一起但为什么偏偏选中了你她是看你努力拼搏将来能当上董事长实现财务自由还是看你未来努力工作能当上领导干部去主政一方都不是她和你在一起是喜欢你当年她为什么答应和你在一起觉得你人不错对她好现在你努力工作了每天很累了但是你最根本的对她好上哪去了你也别老说是为了你俩的将来其实等你发达了说不定小三小四就出来了你努力还是为了你自己记住女人是要哄得她可以不介意你暂时的贫穷但是你要在苦中作乐再穷也要给她浪漫和希望她可以不介意你工作繁忙但是你要记住及时回她微信和电话给她足够的温暖和女生在一起不是追到手了在一起了就完事了就可以专心忙工作了两人相处的感情是一个过程当她问你忙吗你回忙着呢没空和还行但是很想宝宝今晚去吃你最喜欢的火锅吧多了几个字但是完全不一样的效果男人不要吝啬你的甜言蜜语这是最没成本的让女孩开心的方式了
陈宸,你不但有错错的还很离谱你说明明就是她不站我立场着想你为什么不能站在她的立场着想呢你忙你努力你对她毫不关心年后你成了上市公司老总然后呢她要么早就离你而去要么对此欣喜若狂她可以完全不需要你的关心只需要你有钱那你还要她干嘛你当然可以站在你的直男思维里反驳我哦那我毫不上进混吃等死每天就在家陪着她关心她就对了吗当然也不对世界不是非黑即白的是需要你去调和的男女的思维差异很大男性偏向于逻辑女性偏向于情感吵架时你总是说导致吵架的原因是什么谁对谁错该怎么解决而她毫不关心谁对谁错她想要的仅仅是你的安慰你的关怀你的偏爱不管如何只要她情绪不好你就哄她等她缓过来自然可以心平气和的沟通问题你因为爱她想给她美好的未来所以拼了命的工作而忽略了她的感受这不是她想要的爱情你上进固然是好的但是不能因此忘记她的情感需求以上祝好希望我的见解对你有所帮助
匿名用户,有错即使你是为了你俩的将来但是你不关心她不哄她将会成为一种常态尤其是年龄越来越大你可能越不会做这样的事而且你俩有了孩子你可能会更拼命工作对她花的时间可能就越少了工作啥时候是个头作为一个普通人可能一辈子都在辛苦工作工作是工作感情归感情不要把工作忙当做不关心她的借口这是一种习惯养成我再问一句你打算工作到啥时候才会关心她哄她十年二十年还是三十年你以后会做这样的事吗她可能陪你过一辈子也等不到那一天年轻就要多一些浪漫
慕慕子,我有个朋友她前男友曾经跟她说我努力奋斗不都是为了你我朋友反问他没有我你就不努力奋斗了她前男友就不说话了后来她俩分了她前男友还是很努力奋斗生活一如既往并没有因为她的离开有什么变化
澌睆,很有意思的问题如果你跟她分手了或者换一个女朋友你就不努力工作了嘛与其说什么为了她倒不如就直白点谁工作不是为了自己啊这没啥另一个有意思的问题你女朋友是不工作嘛如果她不工作全要你养着那她这又当又立的真是不知足啊可是这年头有几个女生还没结婚就不工作了的那如果你女朋友也在工作她不累嘛她辛苦工作就希望下班够跟你多相处你能嘴甜一点大家开心一点这有什么问题呢最后我从不觉得工作和恋爱有什么必须二选一的问题工作辛苦就可以忽略另一半的感情对于婚姻而言这种多数下场是离婚工作不爽你就跟让你不爽的人发脾气去别跟另一半发脾气工作累了不想说话你可以给她带点好吃的然后你们一起窝在沙发上搂着女朋友看个电影不用说话也很温馨你女朋友也会很开心你女朋友之所以抱怨是因为你以为未来的她为借口忽略了现在的她的感受可是你的行为却根本不是为了她如果是真的为了和她的未来你是不是第一步应该先保证有这个和她的未来呀你现在就忽略她抱怨她跟她吵都快分手了也不改变那分手后你努力工作和她还有半毛钱关系嘛既然都没关系啦说啥为了她我没说你有错我说的是你逻辑不通你可以说为了我自己的未来我已经很累了真的没空哄她我无话可说人不为己天诛地灭嘛我也是这样的人可是打着为了对方的名义忽略对方我接受不了下面说说我自己的案例我之前失业一年除了房租没有收入房租也不过一千多块我的男朋友为了我和他的未来努力工作这话不是他说的是我定义的首先因为他努力其次因为他不用我要求每个举动都在告诉我他的努力是为了给我更好的他最忙的时候每天六点就要开始上班九点半下班工作时长个半小时日复一日两个月工作时要不停说话说到嗓子哑了所以他回家不想跟我说话但是他会每天给我带夜宵回来有时是小龙虾有时是炸串有时只是一杯奶茶他发了工资最想买的就是我喜欢的东西我从没说过我想要因为贵啊我只是半年前提过一句真好看他开玩笑说早晚买给你我都没放心上结果他辛苦工作后还真的买给我了他每天上班别管多着急都会轻轻的亲我一下再走每天下班回来都会给我一个大大的拥抱有一次我也抱怨他太忙了他说歇班就陪我玩我说我不想你这么累他说这不攒钱想带你去旅游嘛你看我男朋友什么时候说过我做这一切都是为了和你的未来可是每一句每一分努力我都肉眼可见的是为了给我更好的生活如果你女朋友不是只是耳听幸福而是真的感受到了她不会抱怨的如果她还会还不理解你那我支持你分手的找个更好的但是就目前看来就你简单的描述我别说她不理解我也不理解为什么要为了不确定的未来忽略了眼前还大言不惭的说是为了她再举个反例我自己我现在也在上班我时常因为上班太累而不想哄男朋友但是我只会说我太累了我不会大言不惭的说我不都是为了跟你的未来嘛我那么累你还要我哄你我觉得我不哄他就已经很过分了多亏了我男盆友善解人意没跟我一般见识总而言之打着为了你好去苛责别人是不可取的你要真的未了她好应该以她希望的方式对她好要不就直说就是为了自己别整这都是为了和你的未来你这跟家暴还说我是太怕失去你了的人有异曲同工之妙怕失去还打她这是想要她顺从不是害怕失去她你也一样为了和她有未来你还忽略她你这是想要自己有个更好的未来至于有没有她或者是不是她也没那么重要你女朋友是发现了这一点而你还没意识到所以你总说她不理解你要我我也不理解不过我很理解我男朋友呀我男朋友应该不比你闲吧
匿名用户,她可能担心陪你努力工作的是她最后享受果实的会换人
凉宫薰,这我就要说你女朋友不对了一点儿也不懂事这边建议你女朋友再找个男人帮你分担一下精神压力毕竟你上班这么辛苦还要哄她陪她真是太累了这苦活儿还是外包给别的男人吧
大饼,对就是你的错然后把男生骂一顿我相信我通篇写这个的话一定能高赞男人就是要有钱男人还要体贴男人还有怎么怎么怎么样这种话耳朵都听出老茧了但是我真心觉得很可悲又很搞笑什么时候维系感情就只能靠男生了男生不去赚钱全家去喝西北风啊有些女生的逻辑我是真的不懂你赚钱养家吧她要你努力陪她你努力陪她吧她要你好好工作更有意思的是有些女生就喜欢和穷人谈钱和富人谈感情
岁月长衣裳薄,没有你女朋友你就不奋斗了吗
匿名用户,别给你自己戴高帽了你说为了女朋友努力工作只是为了让你自己站在道德制高点让围观群众帮你说话而已真的为了和女朋友的将来努力工作的话双方都家长见过而且同意了吗领证放到计划里了吗订婚了吗房子写她名吗一项都没做就别说为了女朋友虚伪的让人作呕
花千骨,你错了且大错反正我因此没有谈恋爱之前和一个妹子都互相表白了但是没开始正式谈我就放弃了因为她喜欢打游戏而我没有时间陪她毕竟如此浮躁的社会想找一个和自己理想一致能一起每天干到十二点的女朋友可能比实现王健林的小目标还难大家都懂知乎人均都月薪百万了女生根本不愁找不到身家过亿的富少找我这种有苦又累的农民工干嘛谈理想吗哈哈根本原因还是穷不是因为丑那些知乎上说帅是第一价值钱和地位以及学历是附加价值的都是在扯淡那是你不够有钱有钱能使鬼推磨东哥在美国开管人家同不同意当然不能为赚钱而赚钱容易走入歧路提高自己的核心价值和竞争力才是根本那时候钱自然会有我没见过哈佛出来的学长喊自己穷的但我见过上海几套房的喊自己穷的这个确实混蛋我大学项目的组员题外话了我是一个农村出来的农村的小学农村的初中农村的高中然后靠自己努力考上浙大工科的技术男我身后没有什么经济依靠和任何背景同时家里还有父母没有社保没有退休金只有在小县城有一套房所以我的路还得我自己去走我遇到了困难也得自己跨过去顺便一说农村出来的在技术学习上都很强但是在利用资源上确实不如城里人特别是我这种性格偏内向的如果有农村出来的小伙伴注意你在提高自己硬实力的同时要一定切记学会利用资源脸皮一定一定一定要厚我工作后才逐渐明白这个道理利用资源绝对是本身竞争力的很重要的一块当我身边的同学都有对象身边的同事都有对象而我依旧是孤苦一人但我还是能压制住自己的不合理的欲望单身并不是一件很困难的事情寒窗十载应该已经养成了耐住寂寞的基本品质如果连这点都做不到那谈何在将来有什么建树随便来点诱惑就乱了自己的心和自己的路穷人在闯荡前就该做好长远的牺牲的准备任重而道远你这种行为在我看来就是不负责任你既然现在还没有能力哄她为什么还要骗她在开始之前就该想明白我们穷人就得做好长期单身艰苦奋斗的打算在穷的时候事业永远大于婚恋除非像任总一样婚恋也是事业的一部分更何况人家本身还是底子雄厚的人楼主如果你还要继续赚大钱我建议你赶紧分真的不要浪费别人的青春除非你能为了她放弃自己的路甘愿平平淡淡过生活否则你就是不负责任简单讲就是渣当你成功月入百万在知乎混个温饱的时候你真的还会继续爱她吗我认为不会因为你的心境从一开始就一直在变化恋爱前可能没有太重事业但想到以后要养老婆就开始想着赚更多钱这种我见多了最终没有几个生存下来的因为这类人根本没有持之以恒的决心随便发生点事情就可以将本性暴露的体无完肤比如你女友跟你分手了你还会一直像现在这样努力工作吗比如你中了一千万你还会像现在这样努力工作吗你大概率不会因为你从一开始就不是这种人或许你会但是这本身就是一个概率问题就好比读书无用论那样我百分之的小学同学都在工厂上班做老板呵呵都是家里有底子的所以楼主你不仅错了而且你还完全没有意识到自己错在哪如果你和我一样是穷人我劝你还是老老实实做个好人吧如果你是富少那么当我没说不过富不过三代还是有一定道理的
摩卡咖啡,提问者跟我老公一模一样为你的女朋友庆幸幸好她还没跟你结婚只是女朋友而已她还有退路可走
社区工作者秦泽,做题家思维害人呐同志们我现在不哄女朋友等我有钱了女朋友过上好日子自然就会很高兴和我现在没有女朋友等我考的分数高自然有妹子因为我分高爱上我和我现在被你们欺负哼等我期末考试考全班第一我看你们还敢欺负我不是一样的同志们做题不能拯救一切修炼内功不是唯一解女朋友生气了就要哄没女朋友就要去追被欺负了就要打回去不要什么事都觉得要回去闷头修炼内功不是这样的
匿名用户,忍不住回答我之前处过一个相亲对象刚开始热情似火后面我刚答应做他男朋友他就开始很忙了而且每天说的话都是今天在工作很忙很忙为了我们的未来你忍一下首先我跟他之间没有任何经济上的亏钱出门的都是你说的未来我感受不到我又不是花你钱需要你赚钱了而且因为相亲结果的条件也谈好了也没有他现在拼命工作的需要所以他说在拼命工作为了我们未来的时候我第一个反应就是跟我有啥关系是你给我工资卡了吗我跟你谈恋爱我得不到物质也得不到感情我谈个寂寞吗其次一整天消息都不回趁吃饭打个电话过去还说很忙挂了挂了这种情况持续很长果断分了后面他过来忏悔指责我不懂事我真的不知道该说什么我没感受到他赚钱是为了跟我的未来搞得好像不跟我一起就不赚钱一样其次后面我通过他兄弟知道了他所谓的忙是下班后一堆人一起打游戏去了真是无语了我闺蜜男朋友也很忙程序员据说为了升职接了一个又一个的项目每天晚上十二点回来还电话写程序早上早早的去上班但是我闺蜜发的消息虽然做不到秒回但有空就会回工资涨了就给我闺蜜买她想要的节假日她男朋友都在加班我闺蜜就在他公司附近点餐然后饭点叫他出来一起吃饭他男朋友都会很乐意出来我觉得忙跟不用心是两回事
匿名用户,不想花心思不想花钱女朋友没劈腿说明你女朋友真是个好女孩儿分手吧别耽误人家你要是她生气了不开心了领出去珠宝首饰衣服包包随便买她能不开心吗周幽王还烽火戏诸侯呢你是有多累飞行员吗成天忙着升级考试忙着飞行我爸爸是机长一个月出差半个月日月颠倒的上班回家都能把我妈宠成小公主你上厕所刷抖音遇见搞笑的发给她也算呀女朋友不开心了会自我调节要你干嘛硬要被别的男人哄着宠着离开你就开心了
贝勒爷,谁还没年轻过再过十年回头看你就明白了你没错你女朋友也没错
苦-cha,你应该这么想你是为了中华崛起而努力工作这样想想国家应该给你一个最高荣誉勋章
李筱玥,不要说为了你们的将来在努力工作难道没有她你就不努力工作了吗说到底你是为了自己不是为了她说的冠冕堂皇自欺欺人罢了
鲸叫我照顾海,我看题主整个提问的感觉充满了委屈甚至那句明明就是她不站我立场着想还有一点点可爱哈哈哈更像是自己工作辛苦疲惫心情烦躁郁闷然后迁怒于女友个人感觉你女友本质上并没有做错什么啊作为女生需要男朋友的关心这很正常啊你们是男女朋友哦而且你应该才是那个更加需要关心的人吧哈哈哈假设你现在心情很好你女朋友要你哄她你会这么不耐烦嘛假如说你女朋友一直是那种无理取闹要你哄的人那我觉得你也不一定能坚持到现在为了和你女朋友的将来努力工作既然你很累努力工作那我觉得你还是一个积极向上的人你女朋友应该也不会是那种不讲理的人那假如说你女友本不是无理取闹的性格说你不哄她你首先要想的应该是你女朋友为什么说你不哄她不关心她反思自己是否真的是你女朋友说的那样是不是这段时间没有之前那么关心她如果真是如此那你就需要作出改善你可以和你女朋友解释你最近比较忙可能无意忽略了她道个歉卖个萌带她吃点好吃的分分钟啥事没有况且即使你再忙一个拥抱说一两句关心的话的时间还是有的吧相信你女朋友会理解你的啦所以说先调整好自己面对工作的态度想想自己为什么努力工作如果你真的深刻认同工作是为了未来那也不至于怨气这么重吧等自己能有一个积极乐观的心态对待每天辛苦的工作了再去改善自己的错误有啥事多沟通对对方有啥期待多表达你女朋友需要你哄她起码人家表达像你这种憋在心里不和你女友表达还在知乎这里提问干嘛是想要知乎大众一起评论你女友不懂事嘛靠舆论战胜你女友证明你没错但是情侣之间这种事情谈什么对错重要的是两个人真诚沟通有矛盾及时解决两个人相处起来舒服嘛最后祝题主和女朋友一起努力奋斗过上甜美小日子有啥事真诚沟通就对了
茶茶不胖,亲将来如此遥远你要努力的日子多了去了难道一直这样子回家倒头就睡吗这明显就犯了一个错误呀人和人相处除了物质需求还有精神需求呀如何平衡好才是关键吧女朋友也工作一天好不容易等到你回家想撒娇好好聊一聊结果你说我累了睡觉吧不管物质还是精神得不到满足才会闹会作提前正式沟通一下不好吗这让我莫名想到一句渣男的话为了你为了跟你结婚我爸妈帮忙买房买车很不容易可以不要彩礼的吧换个人结婚就不用买房买车了为了我好可以但是有些包袱背起来蛮重就是
杨茴回,很多矛盾是不可调和的并不是谁对谁错的问题很多人总觉得靠努力可以解决所有事这本身就是极其荒谬的按我的说法就是你给不了她想要的生活选择和她在一起本身便是你的错当然这不是她的原话是我提炼总结的我觉得还蛮有道理
wwwwww逗,你要说你为了老婆每天努力工作我信你为了女朋友这个我站在女性角度是无法理解的你现在的努力和你女朋友关系不大除非你把这段关系确定了理解你体谅你是你老婆的事女朋友更多享受的是取悦
瑞德徐普,你当然有错你错在还在为了你们的将来努力你错在找了一个比你更不成熟的女朋友不评论你女朋友的对错但你的女朋友想要的不是你为未来作出的努力而是一个现成的未来想要你既满足她的物质需要又满足她的精神需要这边建议你先把努力放一放天天陪她哄她不到一个月她大概就会说你不上进并主动离开你了狗头保命
莉西,首先请问你有他忙吗他是韩国国民主持人刘在石这是一个综艺节目年特辑这一段是隐藏摄像机内容是让观众看看最真实的刘在石所以呢负责刘在石的工作人员问了这样一个问题工作女朋友你看和你一模一样的问题设定所以你的本质是什么呢看看刘在石的回答就知道了你以太忙为借口没有好好对女朋友才会这样啊懂了吗不要找借口你的工作是为了你自己大家都是普通人你的工作也没有你说得那么重要你也没有那么忙那么没有时间你就是以工作为借口不想好好对待女朋友了所以别装好好工作的同时也请好好对待女朋友就这样不行就请分手放手给你前女友更好的人生
懵逼girl,其实反过来想想如果你俩角色对调一下女朋友下班回来特别累而你想要快乐一下女朋友却想倒头就睡长此以往你抱怨不你心里嘀咕不这不一样的道理吗男生的生理需求和女生的精神需求同样重要需要两个人商量找一个折中的办法你俩问题而不是你她你看看你现在打算在知乎问一问得到一大堆骂你女朋友的答案然后举着手机给她看吗你瞅瞅果然是你不对网友们都在说你了哈哈哈哈哈哈哈有用吗觉得自己赢了你说分明是她没站在你的立场思考那你站在她的立场思考了男女需求不同我现在比较好奇你是不是忙到一点性欲都没有了
匿名用户,不知道你和女朋友年龄差我和前男友相差七岁我才刚毕业在一起的时候他公司正在转型还在别的地方身兼要职他很忙的时候我正在备考也正在热恋期几次聊天的时候我都心疼到哭舍不得让他送我回家我很能理解他忙也一遍遍在告诉他我不需要他多陪我什么我只希望他能够每天醒来的时候给我发个消息睡前发个消息就可以但是他忙到这样都做不到甚至告诉我我给他发消息的时候其实他都有看到但是真的抽不出时间回最后演变成为他觉得我能理解他但是我也太需要陪伴了他做不到所以结果终哄她和忙在女生看来真的是不冲突的如果她足够理解你的话因为奋斗了有没有女朋友生活都还是你自己的多平心进气沟通啦不要一直说是为了她很努力的话啦爱情里面独处很重要关心互动更重要总是能找到最舒服的相处方式哒
匿名用户,答主跟我前任差不多我前任也是这样天天加班到十或者十一点点然后回家洗漱睡觉就已经十二点了所以一整天下来根本就毫无交流最惨的是我俩还是异地恋一天也没沟通几句两三月难见一次问就是为了我们未来在努力努力月薪五千加班又没有加班费天天加班不就是资本的韭菜吗赚得还没我早九晚五不加班的多我搞不懂这样的加班这样的努力有什么用以我浅薄的智商我根本理解不了这种无偿加班的行为还每天加班觉得不加班就是浪费时间我只觉得这种人像工作不是生活的全部工作是为了更好的生活
匿名用户,我男朋友也差不多吧这么跟我说的为了以后的生活要好好努力所以现在不能给我足够的关心和爱以后生活条件好了会对我特别好分享一下自己的经历和想法吧我很喜欢他但是因为觉得他不关心我就提出了分手在一起两年分手三个月了他最近也说要和好我心里是犹犹豫豫的喜欢他想跟这个人亲近但是他并没有改变在我需要陪伴的时候没人了我也不作呀期间有很多事举一个例子吧比如前几天生病了他知道的我昨天要去医院看病也挺远的可是他没说陪我一起去当天也没问到了晚上说自己同学来找他出去玩了然后问我去医院医生咋说原来他知道啊我不抱希望了自己一个人在医院的时候我想了很多下定决心不再和好了总是为他找不陪我的借口我好累啊我一个人有什么不好呢也在不断的向前走只是因为喜欢你才变得脆弱不断地想着给机会结果换来的是一次次的伤心太没出息惹还不如不再给你机会也就不会期待了那么你对我做什么我都不会不高兴了所以不打算和好了为了以后的生活而忽略现在我想说以后会补偿她以后会对她好这些看似美好的承诺其实是个不确定因素啊万一以后你不喜欢我了呢在忍受了长长的不被关心的日子之后你还不喜欢我了我也得不到一直想要的关心和陪伴这不纯粹浪费自己时间和感情现在都做不好就别许诺以后了所以多关心一下女朋友吧如果还想继续你需要的是证明自己是对的吗还是你需要她这个人拿出积极一点的态度让她看出你想为她做一些改变你的诚恳而不是甜言蜜语去哄她妄图安抚她的情绪这样以后她还是会爆发的
短兵相接,工作累和不交流是一回事吗我就问你工作累累到你不玩手机吗懒就是懒你给他人提供的情绪价值低就是低别怪工作
jueves halo,有错你的工作把自己的时间完全填满的做法不仅对你身边的人不利对你自己也是同样不利的另外人和人的感情不是一锤子买卖是需要经营和维护的哪怕是血浓于水的亲情也是如此哪怕你确实是完全的在为未来努力你也无法百分百确信是在为你和她的未来努力
爱吃柠檬的啵啵鱼,什么叫为了和女朋友的将来努力工作没有你女朋友你就不努力工作了么
一只路人犬,恋爱期男朋友每天花好多时间陪我各种各种惊喜各种嘘寒问暖潇洒快活感觉真幸福男朋友真体贴大半夜给我送药大冬天给我买早餐是真的爱我呢结婚后老公下个月又要还房贷了老公孩子吐奶需要吃进口的奶粉老公车贷也要还老公你看我闺蜜都去欧洲旅游啦老公错的不是你错的是你穷才需要一毕业就去认真工作努力奋斗
匿名用户,看了不少回答把我笑尿了说努力为了自己跟女朋友啥关系的要是不努力又说不上进了题主说的是为了他和他女朋友而不是单纯为了她而努力有什么毛病两者本来就是互相努力为了以后的生活啊如果说我都是为了她喷没毛病作为一个过来人当年也是经历过人的精力是有限的忙了一天累死累活完全不愿意进行任何社交交流而且哄这个行为本身也是一种情绪支出好声好气的说好话要我说你们不太合适她需要有时间陪她哄她的让她依恋的你需要一个比较独立的体贴的你累的时候不会让你去哄她反而她很会体贴你说辛苦啦再或者你适合对方也很忙不是在学习的路上就是在赚钱的路上没那么多的矫情做作一块比较拼命学习赚钱的别太在乎那些喷你的他们怎么不对自己对象说混就行了你为你自己努力的而已跟我没啥关系如果一段关系让你维持的心累是一种内耗还不如一个人来的舒服不一定是谁的错只是不适合你们的互相诉求在对方身上得不到满足她觉得她不被你重视和关心想通过被哄这种行为来获取心理上的安慰哦原来他还是关心我的很有耐心你需要一个让你少点内耗少点麻烦还会体贴你给你加油鼓励然后给你做了顿好吃的犒劳你然后又有了更大的劲头努力去搬砖赚钱本着劝和不劝分那我再建议好好沟通下吧以换位思考了的方式当面把自己的不满大家都说出来然后换位身份看看对方怎么处理
匿名用户,大家都是成年人了你努力工作和女朋友有什么关系领证么工资交么买房子么准备要孩子么可以把两个人更好的生活当成动力但是夫妻共同财产之前你工资和女朋友确实没什么关系成天给她买买买那是另一个故事事实上个人不要男朋友的贵重礼物不还麻烦还容易落下把柄还为什么不自己买如果想要女朋友是需要时间和精力维系的如果想拼工作可以先不找女朋友没有好事儿全占的
杏月廿三,你确定你是为了你们的将来
应渺,武陵人您好
霜默风,一段感情让你不舒服的时候就是该结束的时候了
公子的盖世英雄,这就是你觉得你委屈她觉得她有理何必呢分手吧男人都是这样在最努力的年华里找到喜欢的人想给她幸福的生活却没有能力在有能力的时候却不再是那个喜欢的她了也许这也是成熟必须要经历的
丐丐,在发家致富的年纪何必想着朝朝暮暮
阿衰,不论成王败寇你只管努力拼搏未来的你都会觉得自己拼搏是值得的
5-羟色胺,羡慕你至少还有女朋友
Primary Key,韭菜何苦为难韭菜
娜娜,爱情里有啥对错如果你更在乎她多关心她就好咯
麒星儿,你可能没有错但是我觉得女朋友的反应也是正常的女生永远对于温柔浪漫没有抵抗力所以建议跟女朋友好好沟通下彼此多体谅下能坚持走下去都不容易
我真服了,没有她撒娇很正常
柯乐,首先你努力不努力工作那是你自己的事不要动不动就给女朋友上道德枷锁说的好像没有交这个女朋友你就不用努力工作了似的其次你工作和谈恋爱是两件事如果哄不好女朋友无法平衡工作和恋爱那将来也必定无法平衡工作和家庭你可以选择放弃一些或者哄好你的另一半让她多付出最后你努力没错你错在搞不清楚自己为什么努力
喂大明,这就是为什么我不找对象的原因
武二楞纸,你目前感觉是为了你女朋友的将来工作可你有没有想过你工作着工作着女朋友没了爱也是需要反馈的兄弟女生要是啥都懂要是啥都可以自己消化要你就没用了
穆庄,她还是没有等到你身披金甲脚踏祥云的那一天
匿名用户,就像一对攒钱买马戏团票的兄弟白天夜晚马不停蹄的干活最后买到了票却因为太过劳累在马戏团睡着了一样对于贫苦的人而言太多事情难两全
Vgest,这事分两个情况一个是女友粘人型以前也会有这样的情况那么就是你们最近可能需要一点小惊喜和趣味调剂下枯燥的生活状态另一个你的女友是有记忆以来第一次这么说那这时候就需要注意一下了有可能是两个人之间的情感沟通和互动已经匮乏到了对方忍耐的警戒值需要一个全套的亲亲抱抱举高高来修补此处补充不管男生多拼多累在这种问题上不要连续尝试晓之以理动之以情为啥就不解释了爱需要陪伴爱也需要责任要相信爱能战胜一切愿世界和平
蚊子君,你的未来跟她有毛线的关系为自私找借口罢了
宸爸馨爸,你没有错错的是你没有让你女朋友感知到这份努力是为了你们的将来还有要多进行心灵的交流别等到钱赚到了她的心却丢了
