id,content,nick,score,startTime
1124391036,虽然猫和老鼠在动画里一直相互追逐互不对付，不过他们给我的感觉更像一对朋友，就是每天打打闹闹的，但关键时刻各自又很有默契，听说这次电影里还破天荒的搞起了联手合作一致对敌，安排！,jingchao,10,1614075120000
1124395010,猫和老鼠一直都是我们心中陪伴我们童年快乐时光的美好回忆的存在。我们现在都长大了，等到了杰瑞和汤姆的银幕首秀，这俩只欢喜冤家依旧是小时候的味道，作为死忠粉，我先冲为敬！,咔叽,10,1614075000000
1124410737,猫和老鼠这个动画IP真的是太经典了，感觉不管哪个年龄段的，多少都会看过一两集，是一部让大人孩子没有代沟的片子，元宵节上映的大电影版特别适合带着全家老小一起看,正版大瓶老干妈,10,1614074760000
1124273727,带孩子去的，孩子看的特别认真，而且特别仔细，安安静静的看完了，我也喜欢看，感觉自己童心未卜。,zhao251846245,10,1614073620000
1124402150,这应该是第十部剧场版了，从之前的笔画到现在立体，时代也在不断发展，嗑下去这一对世纪cp。,浮生若梦不离,10,1614071580000
1124398568,猫和老鼠真人，我就想知道真人在猫和老鼠里面有存在感么？神作珠玉在前，这部电影我看会非常平庸，我难以想象tom会开口说话，会不会呢,emz742171956,0,1614070620000
1124380886,就目前网上露出的片段，真人版猫和老鼠感觉还是很有意思的，发现里面很多以前的经典桥段，汤姆打斯派克、杰瑞闻奶酪迷离的小眼神，汤姆跟杰瑞的互动... 喜欢,名字全北占用了,10,1614065100000
1124341993,对这次猫和老鼠真人版电影上映还是很抱有期待的，华纳手里的动画IP都是极佳的，猫和老鼠算是现象级大爆的IP，长久不衰，选在元宵节上映，不仅符合节日氛围，也是对影片有信心,饿是小吃货,10,1614064620000
1124383215,猫和老鼠不仅是我的童年，而且贯穿了我的成长，没办法家里周边都是按堆分的，头像屏保都是他们，妥妥的真爱,Pro355071953,10,1614064560000
1124374724,"这是我童年的记忆，特别四川方言版猫和老鼠，那真的是笑得不要不要的！希望有四川方言版的配音那就更好了。
      希望猫和老鼠有更多影片",闹闹,8,1614061620000
1124350253,非常期待这部,遇见,9,1614060300000
1124368508,实属童年！！！随着时间流逝，我的年龄逐渐增长，日复一日的生活使我每天都有压力，但每当我看到一些童年时所见得东西时，我内心中的那根弦还是会被拨动，生活是有意义的，明天和惊喜我们永远不知道哪个先来到！！我满怀期待，畅想未来，挫折与生活上的压力并不能击垮我，我能一直坚持，像tom一样永不言弃。,良辰,10,1614057660000
1124362078,不是说有中文版吗？怎么看预告是英文的,买几颗兔,2,1614054420000
1124360537,这个对我太经典了，五十年代到八十年代不一样爱你猫和老鼠,林笑,10,1614054000000
1124299931,那美女真是亮点！嘿嘿,AndrewZhou,10,1614047160000
1124345532,经典的就是最好的,周周,0,1614044220000
1124339250,最爽，最嗨皮就是猫和老鼠,Chh899706666,0,1614033780000
1124339197,听说这次电影里杰瑞和汤姆这对欢喜冤家+最佳损友还要合作挽回一对新人的婚礼，真真替新郎新娘捏一把汗啊。,小肚子溜溜圆,10,1614032340000
1124327872,猫和老鼠这部动画片真的是太经典了，终于又能磕到汤姆和杰瑞的CP了，觉得这一对永远都是在相爱相杀，打一阵爱一阵的，甜齁得慌,蓝梓熙丶746,7,1614017100000
1124333511,我已经迫不及待的想见汤姆和杰瑞了，预告已经看了很多遍了，感觉俩人打打闹闹也是够逗的，不愧是两个闯祸精，走到哪里闯祸到哪里,qw6033,10,1614016380000
1124326778,期待，看看我们的汤姆杰瑞会不会发生新的有趣故事！,影迷阿飞,10,1614014520000
1124327444,猫和老鼠，我想看看怎么完美的把二维人物和三维世界拼在一起的！,天涯,10,1614013500000
1124312725,童年记忆，天天看tv，这次大电影一定支持！,川崎猫,10,1614006660000
1124278198,从目前发布的物料来看，能感觉出来幕后团队花了不少心思，尤其是斯派克那个演员，要跟斯派克一样爬着走路，演员内心想的可能是真的够狗的,ekc1997,10,1614003000000
1117131269,猫和老鼠真的是我觉得最有趣，而且印象最深刻的一部动画片，这次真人结合动画特效的呈现方式保留了经典的2D视效，3D动画建模比早年前空中大灌篮看起来精致了许多,Giggs～,10,1614002880000
1124303053,真的很喜欢这次猫和老鼠的真人版，有丢丢跟以前不一样的感觉，但是依旧是熟悉的配方，熟悉的汤姆和杰瑞，之前就一直幻想他俩真实存在于现实生活中，这也算是间接圆梦了吧！,清舞飞扬119,10,1614002640000
1124300189,看了下预告，这么多年过去了杰瑞还是那么聪明的小机灵鬼，老汤姆也是每次都被整的不行，3D动画建模细节还是到位的，猫鼠大战还是熟悉的味道，据说在电影里猫鼠还会有合作，期待度直接拉满~,贡献服务商家宣传引流,10,1614002640000
1117125524,猫和老鼠大概是我的动画启蒙吧，汤姆和杰瑞也是我认知里最早的一对CP了，说实话挺感谢华纳能把这个IP影视化，从目前的预告来看猫鼠大战还是小时候内味儿（俩小只保留了默片的形式感恩），必须安排！,C,10,1614002520000
1124300097,这个月想看的电影里最轻松的应该就是猫和老鼠了，之前看了预告，真人选角还有3D动画建模都不错，华纳第一部猫鼠大电影，估计下了不少功夫，月末去电影院贡献一下票房哈哈哈哈,小平优优,10,1614002460000
1124298564,其实猫和老鼠电影最难做的还是视效，不过从前几版的预告来看华纳做的还是不错的，真人+动画特效的融合度跟空中大灌篮那会比技术上成熟很多，毕竟儿时的经典是2D的，最后电影画面呈现选择2D有心了。,芙蓉花儿香,10,1614002460000
1124256791,什么时候可以购票,CyS814758483,0,1614002340000
1124294854,这次猫和老鼠的大电影融入了真人的元素，看预告有点像当年的空中大灌篮，不过特效比那会儿精细不少，感觉还挺有意思,夜雨时分大大,10,1614001980000
1124298273,猫和老鼠大电影这一次把舞台搬到了纽约大都市，汤姆化身酒店服务员，不过依旧没有逃过杰瑞的整蛊啊，惨兮兮……元宵节期待汤姆杰瑞拯救恋人婚礼,绿色心情,10,1614001920000
1124278053,看猫和老鼠电影预告里的场景是纽约大都市的高级酒店大堂，整个故事也是围绕着酒店里的一对新人世纪婚礼开始的，据说后半段更有两个小家伙的首次联手合作，挺有意思的。,我的南方在哪里,10,1614001680000
1124295206,听说猫和老鼠的大电影要上了？而且还加入了真人演绎的元素，说是汤姆杰瑞两个小家伙进了城在酒店里大闹世纪婚礼，瞅了眼预告的画风是最熟悉的那版杰瑞和汤姆，可以一试,Henry_Haoyu,10,1614001140000
1124256632,猫和老鼠算是一部适合很多年龄段的人观看的电影，剧情考虑小朋友应该是浅显易懂的，大人孩子一起看也没有代沟，过节嘛，就图个热闹开心！,Lynn_myc,10,1614001020000
1124284861,谁能告诉我，为什么微博说开启预售了，但是根本没有看到预售呢,xuedong,10,1613999400000
1124288058,猫和老鼠大电影真的没有理由不去看了，不仅是回忆，又真的是超解压，之前遇到不开心的时候都会重新看看猫和老鼠动画片，也用过一段时间杰瑞、汤姆、斯派克的头像，26号元宵节向经典致敬。,小丸子樱樱樱,10,1613998560000
1124281976,这次杰瑞跟汤姆能联手合作，让人觉得意料之外又情理之中，打打闹闹这么多年了，也该和解了吧！但是看预告又被车撞、被闪电劈、被小杰瑞暴击连连，感觉并不是这么简单，连酒店屋顶都掀翻了，OMG,kyiyo,10,1613998200000
1124287010,我最爱看猫和老鼠的电影了，这是小时候最爱看的动画片,新慧748,10,1613997900000
1124169322,超级喜欢这部动画片，带着我走过童年，给我快乐和幸福，我超级爱看哟，一定会去支持一下,黑莓用户,10,1613997600000
1124280925,超级好看的一部电影，小时候的回忆,关关6354,10,1613997420000
1124280851,从小到大看的动画片，期待大电影，多排片，肯定会去电影院支持。,sisyphexm,10,1613997240000
1124280571,除了汤姆跟杰瑞，还有斯派克跟美人猫，还看到了大象，真想知道这次猫和老鼠真人版电影融合了多少经典动物元素。外加上真人场景设定，期待值高高的，元宵节必看啊！,GNs9550827,10,1613996760000
1124246504,想看猫和老鼠的大电影，生活就应该多点欢声笑语，期待多排片，会支持的。,再活六百六十六年,10,1613996460000
1124274948,看完猫和老鼠电影的预告，整个人还挺惊讶的，超出了本来预期。而且上映错开了春节档，选在了热热闹闹的元宵节，档期选的真的好！女主还是超杀女，想想都觉得超划算啊。,是你变了么,10,1613995980000
1124280073,超杀女+猫和老鼠 想想就觉得刺激，没想到还能看到这个组合合作！还别说超女杀真的能降服杰瑞跟汤姆！这周五元宵节，续上快乐！,想要一杯桃桃酸奶,10,1613995680000
1124274816,看完电影预告就知道这次汤姆被杰瑞折腾的够惨的，各种被拍飞，触电还挺搞笑的，勾起了些许小时候追剧的回忆。这次汤姆跟杰瑞通过真人版进入大银幕走到大家面前，惊喜度还是高于其他的。,oo乃武oo,10,1613995560000
1124273972,汤姆和杰瑞的爱恨情仇又要拉开帷幕了。儿时的快乐源泉必须支持一波。这次出真人版还是挺意外的。没想到曾经幻想了很久的汤姆跟杰瑞该如何跟人类相处竟然实现了，上映时间定在元宵节也是挺给力的。,黑木瞳,10,1613995140000
1124277573,很多年没有看到猫和老鼠了，没想到这次直接出了真人版大电影，元宵节想带着孩子一起去看看。看预告还是挺符合期待的，除了汤姆和杰瑞，还有很多新朋友的加入,丁丁,10,1613994960000
1124266774,为什么还不能买票,UCC国际洗衣-喜凤花园店二期61号楼,0,1613993100000
1124260157,求不要中配求不要求不要  猫和老鼠本来就是没台词  求别尴尬的去配音求求了  别毁我童年,gmT881334677,8,1613989440000
1124252213,小时候扒着饭碗笑到不行的动画片终于大电影了，一定去看！,花开未央7,9,1613986560000
1123077832,快上映吧，想看。,ChumChiu,10,1613977740000
1124175474,什么时候才售票鸭，等不及了！,看我头像哎,0,1613970300000
1124199323,因为儿时回忆，我也得看！！！,桐.什麼Rui&,9,1613967540000
1124155591,啥时候可以购票？,北京阿佟木,0,1613964240000
1124177791,为什么到现在还没有预售呢？,有你的幸福yue,10,1613956260000
